Suburb,Address,Rooms,Type,Price,Seller,Date,Distance,Bedroom,Bathroom,Car,Landsize,BuildingArea,YearBuilt,Region
Westmeadows,4 Pershore Ct,3,h,635000,Barry,2017-07-29,16.5,3.0,2.0,1.0,691.0,177.0,1975.0,Northern Metropolitan
Whittlesea,30 Sherwin St,3,h,601000,Ray,2017-07-29,35.5,3.0,2.0,1.0,972.0,149.0,1996.0,Northern Victoria
Williamstown,75 Cecil St,3,h,1050000,Williams,2017-07-29,6.8,3.0,1.0,0.0,179.0,115.0,1890.0,Western Metropolitan
Yarraville,54 Pentland Pde,6,h,2450000,Village,2017-07-29,6.3,6.0,3.0,2.0,1087.0,388.5,1920.0,Western Metropolitan
Aberfeldie,1 Alma St,4,h,1436000,Brad,2017-09-03,7.5,4.0,3.0,3.0,511.0,187.0,1922.0,Western Metropolitan
Altona,86 Grieve Pde,3,h,913000,Greg,2017-09-03,11.0,3.0,2.0,3.0,530.0,148.0,1985.0,Western Metropolitan
Altona North,95 Marion St,3,h,1070000,RT,2017-09-03,9.4,3.0,1.0,3.0,693.0,134.0,1950.0,Western Metropolitan
Armadale,121 Kooyong Rd,4,h,5100000,Marshall,2017-09-03,6.3,4.0,2.0,2.0,761.0,255.0,1900.0,Southern Metropolitan
Ascot Vale,132 The Parade,3,h,985000,Brad,2017-09-03,4.3,3.0,1.0,0.0,245.0,91.0,1945.0,Western Metropolitan
Balwyn North,14 Wanbrow Av,5,h,1950000,RT,2017-09-03,9.7,5.0,3.0,2.0,743.0,0.0,1949.0,Southern Metropolitan
Bayswater,3 Grieve St,3,h,824000,One,2017-09-03,23.2,3.0,1.0,2.0,725.0,112.0,1980.0,Eastern Metropolitan
Bentleigh East,45 Tambet St,3,h,1470000,Buxton,2017-09-03,13.8,3.0,2.0,2.0,616.0,154.0,1960.0,Southern Metropolitan
Berwick,18 Viewgrand Dr,4,h,975000,Harcourts,2017-09-03,35.2,4.0,3.0,2.0,675.0,332.0,2005.0,Eastern Victoria
Black Rock,20 Iona St,4,h,1950000,hockingstuart,2017-09-03,17.3,4.0,3.0,2.0,665.0,206.0,1950.0,Southern Metropolitan
Blackburn North,15 Merle St,4,h,1375000,Jellis,2017-09-03,13.4,4.0,1.0,3.0,757.0,150.0,1968.0,Eastern Metropolitan
Box Hill,6 Parkside Av,2,h,1820000,Buxton,2017-09-03,10.9,2.0,1.0,2.0,701.0,94.0,1940.0,Eastern Metropolitan
Brighton East,9 Berkeley Gr,4,h,2515000,Marshall,2017-09-03,10.3,4.0,2.0,2.0,583.0,323.0,1925.0,Southern Metropolitan
Brunswick,39 Wilkinson St,2,h,800000,hockingstuart,2017-09-03,5.2,2.0,1.0,0.0,140.0,90.0,1890.0,Northern Metropolitan
Brunswick East,18 Ethel St,2,h,1023000,Domain,2017-09-03,4.0,2.0,1.0,0.0,154.0,76.0,1890.0,Northern Metropolitan
Bundoora,30 Glenn Cr,3,h,680000,Ray,2017-09-03,12.1,3.0,1.0,2.0,532.0,106.0,1977.0,Northern Metropolitan
Bundoora,22 Moreton Cr,3,h,814000,Barry,2017-09-03,12.1,3.0,1.0,2.0,542.0,0.0,1970.0,Northern Metropolitan
Bundoora,1188 Plenty Rd,3,h,715000,Stockdale,2017-09-03,12.1,3.0,1.0,1.0,541.0,120.0,1960.0,Northern Metropolitan
Carlton North,521 Canning St,2,h,1520000,Woodards,2017-09-03,3.5,2.0,1.0,1.0,193.0,106.0,1900.0,Northern Metropolitan
Caulfield East,24 Clifton St,4,h,1609000,Gary,2017-09-03,8.4,4.0,2.0,2.0,664.0,155.0,1900.0,Southern Metropolitan
Cheltenham,4 Warren Rd,3,h,1295000,O'Brien,2017-09-03,17.9,3.0,2.0,2.0,657.0,195.0,1958.0,Southern Metropolitan
Clifton Hill,34 Fenwick St,3,h,1436000,Jellis,2017-09-03,3.6,3.0,2.0,0.0,123.0,128.0,1990.0,Northern Metropolitan
Coburg,87 Phillips St,3,h,1210000,McDonald,2017-09-03,6.7,3.0,1.0,4.0,460.0,141.0,1920.0,Northern Metropolitan
Coolaroo,3 Thorpdale Av,3,h,457000,YPA,2017-09-03,17.4,3.0,1.0,2.0,551.0,118.0,1975.0,Northern Metropolitan
Croydon,34 Ruskin Av,4,h,730000,Fletchers,2017-09-03,23.0,4.0,2.0,2.0,655.0,184.0,1965.0,Eastern Metropolitan
Croydon Hills,4 Merrill Cr,3,h,790000,Hoskins,2017-09-03,23.0,3.0,2.0,2.0,659.0,131.0,1987.0,Eastern Metropolitan
Croydon North,4 Selby Ct,3,h,857000,Philip,2017-09-03,23.0,3.0,2.0,1.0,1007.0,250.0,1980.0,Eastern Metropolitan
Dallas,8 Echuca St,3,h,477000,YPA,2017-09-03,14.0,3.0,1.0,1.0,627.0,97.0,1960.0,Northern Metropolitan
Dandenong,19 Ross St,3,h,510000,McLennan,2017-09-03,24.7,3.0,2.0,1.0,673.0,125.0,1995.0,South-Eastern Metropolitan
Diamond Creek,17 Wentworth Cl,4,h,950000,Barry,2017-09-03,21.8,4.0,2.0,2.0,879.0,235.0,1995.0,Northern Victoria
Doncaster,7 Ambrose St,4,h,1375000,Barry,2017-09-03,12.4,4.0,2.0,3.0,652.0,218.0,1970.0,Eastern Metropolitan
Doncaster East,28 Highfield Rd,3,h,1381000,Ray,2017-09-03,14.3,3.0,2.0,1.0,646.0,170.0,1975.0,Eastern Metropolitan
Essendon,24 Fletcher St,4,h,2100000,Nelson,2017-09-03,7.5,4.0,2.0,3.0,920.0,256.0,1990.0,Western Metropolitan
Fairfield,103 Arthur St,3,h,1492000,Nelson,2017-09-03,5.7,3.0,2.0,1.0,292.0,117.0,1930.0,Northern Metropolitan
Ferntree Gully,2 Kya Cl,3,h,760000,Barry,2017-09-03,24.8,3.0,1.0,2.0,944.0,104.0,1981.0,Eastern Metropolitan
Fitzroy,130 Gore St,3,h,2300000,Jellis,2017-09-03,2.1,3.0,2.0,1.0,203.0,163.0,1890.0,Northern Metropolitan
Flemington,43 Waltham St,3,h,1500000,Nelson,2017-09-03,3.4,3.0,1.0,2.0,241.0,119.0,0.0,Northern Metropolitan
Frankston,4 Eton Ct,4,h,695000,Ray,2017-09-03,38.0,4.0,1.0,3.0,713.0,109.0,1950.0,South-Eastern Metropolitan
Frankston South,3 Diosma Ct,3,h,1155000,hockingstuart,2017-09-03,38.0,3.0,2.0,2.0,2405.0,242.0,1980.0,South-Eastern Metropolitan
Frankston South,30 Grange Rd,4,h,1905000,Eview,2017-09-03,38.0,4.0,2.0,2.0,1471.0,180.0,1960.0,South-Eastern Metropolitan
Gladstone Park,22 Koonalda Rd,3,h,650000,Barry,2017-09-03,12.9,3.0,1.0,3.0,529.0,117.0,0.0,Western Metropolitan
Gladstone Park,14 Snaefell Cr,4,h,670000,Barry,2017-09-03,12.9,4.0,2.0,3.0,213.0,156.0,1970.0,Western Metropolitan
Glen Iris,25A Beryl St,3,h,1300000,Marshall,2017-09-03,7.3,3.0,2.0,2.0,400.0,170.0,1900.0,Southern Metropolitan
Glenroy,19 Cromwell St,4,h,835000,Barry,2017-09-03,11.2,4.0,1.0,3.0,649.0,122.0,1960.0,Northern Metropolitan
Glenroy,129 Glenroy Rd,3,h,830000,Nelson,2017-09-03,11.2,3.0,1.0,2.0,655.0,110.0,1960.0,Northern Metropolitan
Glenroy,133 Morell St,3,h,780000,Stockdale,2017-09-03,11.2,3.0,1.0,3.0,618.0,116.0,1960.0,Northern Metropolitan
Gowanbrae,4/74 Rutherglen Cr,4,h,635000,Stockdale,2017-09-03,12.9,4.0,2.0,2.0,2679.0,4.0,2005.0,Western Metropolitan
Greenvale,35 Hermitage Dr,4,h,797000,Barry,2017-09-03,20.4,4.0,2.0,2.0,1057.0,195.0,1995.0,Northern Metropolitan
Hampton,32 Retreat Rd,4,h,1900000,Marshall,2017-09-03,13.8,4.0,3.0,2.0,699.0,228.0,1985.0,Southern Metropolitan
Kealba,2 Stewart Cl,5,h,750000,Brad,2017-09-03,14.0,5.0,2.0,4.0,647.0,207.0,1983.0,Western Metropolitan
Kew,57 Derby St,4,h,1690000,Nelson,2017-09-03,5.4,4.0,2.0,4.0,350.0,168.0,1900.0,Southern Metropolitan
Maribyrnong,6 Adori Pl,3,h,983000,Biggin,2017-09-03,4.3,3.0,2.0,2.0,359.0,185.0,2008.0,Western Metropolitan
Meadow Heights,9 Hibiscus Cl,3,h,482000,Nelson,2017-09-03,17.4,3.0,2.0,2.0,452.0,140.0,1992.0,Northern Metropolitan
Melton,20 Perry Cl,3,h,430000,hockingstuart,2017-09-03,31.7,3.0,1.0,2.0,583.0,103.0,1980.0,Western Victoria
Melton West,30 Borrowdale Rd,3,h,438000,YPA,2017-09-03,31.7,3.0,2.0,2.0,575.0,172.0,2016.0,Northern Victoria
Mentone,14 Glengala Ct,4,h,900000,Hodges,2017-09-03,20.0,4.0,2.0,2.0,530.0,216.0,1980.0,South-Eastern Metropolitan
Mentone,9 Glengala Ct,3,h,960500,Buxton,2017-09-03,20.0,3.0,2.0,2.0,535.0,132.0,1985.0,South-Eastern Metropolitan
Moonee Ponds,86 Waverley St,3,h,1210000,Sweeney,2017-09-03,6.2,3.0,2.0,0.0,411.0,114.0,1915.0,Western Metropolitan
Mulgrave,63 Haverbrack Dr,4,h,1105000,Ray,2017-09-03,18.8,4.0,3.0,2.0,650.0,224.0,1985.0,South-Eastern Metropolitan
Niddrie,36 Shaw St,2,h,1300000,Barry,2017-09-03,10.4,2.0,1.0,1.0,650.0,380.0,2016.0,Western Metropolitan
Oakleigh,3 Ford Av,4,h,1150000,Woodards,2017-09-03,12.3,4.0,2.0,2.0,1060.0,175.0,1940.0,Southern Metropolitan
Ormond,26 Thompson St,5,h,2110000,Marshall,2017-09-03,11.4,5.0,3.0,4.0,664.0,245.0,1980.0,Southern Metropolitan
Parkdale,2 Kershaw St,4,h,1320000,Hodges,2017-09-03,21.5,4.0,2.0,5.0,600.0,179.0,1950.0,South-Eastern Metropolitan
Point Cook,114 Fongeo Dr,3,h,540000,Barry,2017-09-03,14.7,3.0,2.0,2.0,353.0,135.0,2011.0,Western Metropolitan
Port Melbourne,333 Princes St,3,h,1764000,Buxton,2017-09-03,3.5,3.0,2.0,0.0,131.0,133.0,1900.0,Southern Metropolitan
Reservoir,1 Cameron St,3,h,861000,Stockdale,2017-09-03,12.0,3.0,2.0,3.0,488.0,135.0,1950.0,Northern Metropolitan
Reservoir,39 Crevelli St,3,h,612500,Stockdale,2017-09-03,12.0,3.0,1.0,1.0,170.0,128.0,1950.0,Northern Metropolitan
Reservoir,79 North Rd,4,h,900000,RW,2017-09-03,12.0,4.0,1.0,4.0,646.0,119.0,1950.0,Northern Metropolitan
Ringwood,5 Maidstone St,3,h,1120000,Max,2017-09-03,19.9,3.0,1.0,2.0,669.0,106.0,1960.0,Eastern Metropolitan
Roxburgh Park,16 Sandover Dr,4,h,570000,Raine,2017-09-03,20.6,4.0,2.0,2.0,504.0,0.0,2000.0,Northern Metropolitan
South Melbourne,303 Park St,2,h,1137000,hockingstuart,2017-09-03,1.9,2.0,1.0,0.0,126.0,79.0,0.0,Southern Metropolitan
St Albans,8 Ipswich St,3,h,645000,Sweeney,2017-09-03,14.0,3.0,1.0,0.0,539.0,138.0,1960.0,Western Metropolitan
Strathmore,187 Mascoma St,3,h,1280000,Considine,2017-09-03,8.2,3.0,3.0,2.0,571.0,302.0,1960.0,Western Metropolitan
Sunbury,20 Brett Ct,4,h,570000,Barry,2017-09-03,31.7,4.0,2.0,2.0,693.0,174.0,1995.0,Western Metropolitan
Sunbury,43 Lister Cr,4,h,540000,YPA,2017-09-03,31.7,4.0,2.0,2.0,650.0,161.0,1995.0,Western Metropolitan
Sunbury,35 Oxley St,3,h,482000,Barry,2017-09-03,31.7,3.0,2.0,4.0,664.0,138.0,1975.0,Western Metropolitan
Sunshine West,10 Mayne St,3,h,713500,Douglas,2017-09-03,10.5,3.0,1.0,2.0,520.0,131.0,1968.0,Western Metropolitan
Taylors Lakes,6 Pukaki Ct,3,h,705000,Barry,2017-09-03,15.5,3.0,2.0,1.0,677.0,138.0,1980.0,Western Metropolitan
Thornbury,316 Rossmoyne St,3,h,1375000,McGrath,2017-09-03,7.0,4.0,2.0,3.0,530.0,145.0,1950.0,Northern Metropolitan
Werribee,4 Albany Ct,4,h,630000,hockingstuart,2017-09-03,14.7,4.0,2.0,2.0,720.0,163.0,2001.0,Western Metropolitan
Werribee,7 Thompson Ct,3,h,510000,McNaughton,2017-09-03,14.7,3.0,1.0,1.0,614.0,123.0,1970.0,Western Metropolitan
Yarraville,54 Sussex St,3,h,890000,Jas,2017-09-03,6.3,3.0,1.0,0.0,338.0,123.0,1906.0,Western Metropolitan
Airport West,34 Green St,3,h,1000001,Nelson,2017-09-09,10.4,3.0,2.0,1.0,697.0,163.0,2017.0,Western Metropolitan
Alphington,77A Fulham Rd,3,h,1170000,Jellis,2017-09-09,5.7,3.0,1.0,1.0,268.0,126.0,1994.0,Northern Metropolitan
Ascot Vale,18 Ascot St,3,h,870000,Nelson,2017-09-09,4.3,3.0,2.0,3.0,388.0,92.0,1950.0,Western Metropolitan
Aspendale,58 Station St,3,h,780000,Ray,2017-09-09,21.5,3.0,1.0,2.0,292.0,91.0,1955.0,South-Eastern Metropolitan
Balwyn,7 Relowe Cr,5,h,2750000,hockingstuart,2017-09-09,7.9,5.0,5.0,2.0,1235.0,397.0,2016.0,Southern Metropolitan
Balwyn North,2 Lynne Ct,4,h,2000000,Jellis,2017-09-09,9.7,4.0,2.0,5.0,700.0,300.0,2007.0,Southern Metropolitan
Bayswater North,8 Kite Av,4,h,900000,One,2017-09-09,23.2,4.0,2.0,2.0,656.0,193.0,1975.0,Eastern Metropolitan
Beaumaris,7 McNamara St,3,h,1354000,Ray,2017-09-09,17.3,3.0,1.0,2.0,612.0,124.0,1950.0,Southern Metropolitan
Blackburn,2 Goodwin St,3,h,1390000,Fletchers,2017-09-09,13.4,3.0,2.0,3.0,698.0,194.0,1945.0,Eastern Metropolitan
Brunswick West,378 Albion St,3,h,875000,Nelson,2017-09-09,5.2,3.0,1.0,1.0,275.0,106.0,1910.0,Northern Metropolitan
Brunswick West,47 Everett St,4,h,1250000,Nelson,2017-09-09,5.2,4.0,2.0,2.0,600.0,180.0,2004.0,Northern Metropolitan
Brunswick West,13 Zeal St,2,h,1225000,Walshe,2017-09-09,5.2,2.0,1.0,2.0,501.0,495.0,1930.0,Northern Metropolitan
Bulleen,41 Estelle St,3,h,980000,Barry,2017-09-09,10.8,3.0,2.0,1.0,573.0,161.0,1970.0,Eastern Metropolitan
Bundoora,36 Ormond Bvd,4,h,758000,Ray,2017-09-09,12.1,4.0,3.0,2.0,331.0,331.0,2010.0,Northern Metropolitan
Burwood,15 Wattlebird Ct,4,h,1750000,Fletchers,2017-09-09,10.4,4.0,2.0,4.0,514.0,258.0,2000.0,Southern Metropolitan
Carlton,87 Palmerston St,3,h,1263000,Harrington,2017-09-09,1.6,3.0,1.0,1.0,110.0,128.0,1880.0,Northern Metropolitan
Clayton South,15 Byron St,3,h,985000,Buxton,2017-09-09,17.5,3.0,1.0,2.0,674.0,98.0,1950.0,South-Eastern Metropolitan
Craigieburn,11 Abercarn Av,4,h,595000,YPA,2017-09-09,20.6,4.0,1.0,0.0,641.0,110.0,1990.0,Northern Metropolitan
Deer Park,37 Lee St,3,h,589000,hockingstuart,2017-09-09,14.8,3.0,2.0,2.0,544.0,125.0,1996.0,Western Metropolitan
Dingley Village,1A Shelford Gr,4,h,952000,Buxton,2017-09-09,22.2,4.0,2.0,3.0,681.0,168.0,1970.0,South-Eastern Metropolitan
Doncaster East,345 Serpells Rd,4,h,1600000,Barry,2017-09-09,14.3,4.0,3.0,2.0,878.0,306.0,1970.0,Eastern Metropolitan
Doreen,8 Bower Wy,3,h,481000,Mason,2017-09-09,25.9,3.0,2.0,1.0,359.0,150.0,2011.0,Northern Victoria
Eltham North,15 Marian Ct,4,h,950000,Buckingham,2017-09-09,18.0,4.0,2.0,2.0,651.0,198.0,1990.0,Eastern Metropolitan
Elwood,9 Mason Av,3,h,1400000,Marshall,2017-09-09,7.2,3.0,2.0,0.0,225.0,122.0,1890.0,Southern Metropolitan
Epping,11 Northumberland Dr,3,h,641000,Barry,2017-09-09,19.6,3.0,2.0,2.0,535.0,148.0,1970.0,Northern Metropolitan
Essendon,20 Butler St,3,h,993000,Nelson,2017-09-09,7.5,3.0,2.0,2.0,595.0,169.0,0.0,Western Metropolitan
Ferntree Gully,4 Parklands Cl,3,h,797000,Schroeder,2017-09-09,24.8,3.0,2.0,1.0,626.0,145.0,1995.0,Eastern Metropolitan
Flemington,127 Princes St,3,h,820000,Jellis,2017-09-09,3.4,3.0,1.0,0.0,185.0,98.0,1900.0,Northern Metropolitan
Flemington,37 Waltham St,2,h,1225000,Jellis,2017-09-09,3.4,2.0,1.0,1.0,150.0,96.0,1890.0,Northern Metropolitan
Footscray,27 Summerhill Rd,2,h,800000,hockingstuart,2017-09-09,5.1,2.0,1.0,2.0,353.0,123.0,1930.0,Western Metropolitan
Frankston,7 Orrong Av,3,h,1010000,Ray,2017-09-09,38.0,3.0,2.0,2.0,306.0,125.0,1970.0,South-Eastern Metropolitan
Frankston South,24 Sycamore Rd,4,h,830000,Ray,2017-09-09,38.0,4.0,1.0,4.0,600.0,158.0,1985.0,South-Eastern Metropolitan
Gisborne,204 Panorama Dr,4,h,780000,Raine,2017-09-09,45.9,4.0,3.0,2.0,20200.0,189.0,1985.0,Northern Victoria
Glen Iris,38 Allison Av,3,h,2200000,Marshall,2017-09-09,7.3,3.0,2.0,2.0,705.0,158.0,1935.0,Southern Metropolitan
Glen Waverley,16 Clematis St,4,h,1790000,Harcourts,2017-09-09,16.7,4.0,2.0,2.0,742.0,164.0,1970.0,Eastern Metropolitan
Glenroy,56 Maude Av,2,h,605000,Nelson,2017-09-09,11.2,2.0,1.0,2.0,378.0,92.0,1955.0,Northern Metropolitan
Greensborough,39 Scotland Av,5,h,1000000,Nelson,2017-09-09,16.1,5.0,2.0,2.0,900.0,192.0,1955.0,Northern Metropolitan
Hadfield,6 Epping St,3,h,750000,Barry,2017-09-09,11.2,3.0,1.0,3.0,665.0,104.0,1970.0,Northern Metropolitan
Heathmont,5 Marden Pl,4,h,1165000,Ray,2017-09-09,21.3,4.0,2.0,2.0,442.0,207.0,2016.0,Eastern Metropolitan
Heathmont,25 Westmore Dr,5,h,932000,RW,2017-09-09,21.3,5.0,2.0,2.0,543.0,200.0,1980.0,Eastern Metropolitan
Highett,14 Ashwood Av,4,h,1550000,Charlton,2017-09-09,16.0,4.0,2.0,2.0,613.0,187.0,1960.0,Southern Metropolitan
Hoppers Crossing,22 Claremont Cr,3,h,510000,Reliance,2017-09-09,18.4,3.0,1.0,2.0,600.0,129.0,1975.0,Western Metropolitan
Ivanhoe East,46 McArthur Rd,3,h,1535000,Nelson,2017-09-09,7.8,3.0,2.0,1.0,697.0,128.0,1930.0,Eastern Metropolitan
Keilor,10 Melville Cl,3,h,678500,Daniel,2017-09-09,14.5,3.0,1.0,2.0,539.0,104.0,1975.0,Western Metropolitan
Keilor Downs,2 Ajax Cl,4,h,720000,Brad,2017-09-09,15.5,4.0,2.0,2.0,660.0,177.0,1985.0,Western Metropolitan
Keilor East,11 David Av,4,h,1188000,Nelson,2017-09-09,11.7,4.0,2.0,2.0,612.0,202.0,1961.0,Western Metropolitan
Kingsville,165 Chirnside St,3,h,1100000,Jas,2017-09-09,6.4,3.0,2.0,0.0,275.0,122.0,1910.0,Western Metropolitan
Maidstone,19 Howard St,2,h,865000,Biggin,2017-09-09,6.4,2.0,1.0,2.0,327.0,131.0,1950.0,Western Metropolitan
Malvern,57 Edsall St,3,h,1510000,Marshall,2017-09-09,5.9,3.0,1.0,0.0,228.0,156.0,1900.0,Southern Metropolitan
Meadow Heights,13 Manna Ct,3,h,473000,Stockdale,2017-09-09,17.4,3.0,1.0,2.0,501.0,129.0,1992.0,Northern Metropolitan
Melton South,71 Hume Av,4,h,410000,hockingstuart,2017-09-09,29.8,4.0,1.0,2.0,578.0,104.0,1980.0,Western Victoria
Mernda,13 Leonardo Dr,4,h,720000,HAR,2017-09-09,25.9,4.0,2.0,2.0,573.0,245.0,0.0,Northern Metropolitan
Middle Park,136 Page St,5,h,6400000,Marshall,2017-09-09,3.0,5.0,2.0,1.0,553.0,308.0,1920.0,Southern Metropolitan
Mill Park,3 Rosehill Ct,4,h,757000,Darren,2017-09-09,17.9,4.0,2.0,3.0,800.0,270.0,1985.0,Northern Metropolitan
Mitcham,53 Dunlavin Rd,4,h,1200000,Fletchers,2017-09-09,17.2,4.0,3.0,2.0,367.0,334.0,2015.0,Eastern Metropolitan
Mitcham,15 Tirana St,3,h,1237000,Noel,2017-09-09,17.2,3.0,2.0,2.0,534.0,187.0,1970.0,Eastern Metropolitan
Moonee Ponds,13 Hudson St,3,h,1205000,Nelson,2017-09-09,6.2,3.0,1.0,1.0,375.0,118.0,1910.0,Western Metropolitan
Moonee Ponds,11 Murray St,3,h,1240000,Jellis,2017-09-09,6.2,3.0,2.0,2.0,784.0,172.0,2007.0,Western Metropolitan
Mooroolbark,327 Hull Rd,3,h,720000,Fletchers,2017-09-09,26.5,3.0,1.0,1.0,862.0,97.0,1960.0,Eastern Victoria
Newport,26 Mirls St,4,h,1567000,Sweeney,2017-09-09,6.2,4.0,2.0,2.0,409.0,181.0,1910.0,Western Metropolitan
Niddrie,63 Nolan St,4,h,1370000,Nelson,2017-09-09,10.4,4.0,3.0,2.0,634.0,251.0,2017.0,Western Metropolitan
North Warrandyte,39 Valias St,4,h,902000,Gardiner,2017-09-09,21.1,4.0,2.0,0.0,1457.0,147.0,1970.0,Eastern Metropolitan
Northcote,36 Winifred St,4,h,1685000,Nelson,2017-09-09,5.3,4.0,1.0,1.0,442.0,112.0,1920.0,Northern Metropolitan
Oakleigh,9 Young St,4,h,1495000,Barry,2017-09-09,12.3,4.0,2.0,1.0,581.0,179.0,1950.0,Southern Metropolitan
Oakleigh South,24 Columbia St,3,h,1110000,Buxton,2017-09-09,15.5,3.0,1.0,2.0,704.0,120.0,1970.0,South-Eastern Metropolitan
Ormond,672 North Rd,3,h,1103000,Buxton,2017-09-09,11.4,3.0,1.0,2.0,401.0,134.0,1960.0,Southern Metropolitan
Port Melbourne,1 Princes Pl,3,h,1845000,Greg,2017-09-09,3.5,3.0,3.0,2.0,114.0,240.0,2009.0,Southern Metropolitan
Port Melbourne,346 Princes St,3,h,1000000,Cayzer,2017-09-09,3.5,3.0,1.0,0.0,99.0,96.0,1890.0,Southern Metropolitan
Prahran,22 Irving Av,3,h,1650000,hockingstuart,2017-09-09,4.6,3.0,1.0,0.0,435.0,200.0,1966.0,Southern Metropolitan
Reservoir,753 Gilbert Rd,3,h,755000,hockingstuart,2017-09-09,12.0,3.0,1.0,1.0,482.0,109.0,1965.0,Northern Metropolitan
Richmond,69 Buckingham St,3,h,1525000,Jellis,2017-09-09,2.4,3.0,2.0,0.0,195.0,122.0,1890.0,Northern Metropolitan
Ringwood,25 Georges Rd,2,h,1040000,hockingstuart,2017-09-09,19.9,2.0,1.0,1.0,766.0,100.0,1950.0,Eastern Metropolitan
Ringwood East,8 Ian Av,4,h,800000,Philip,2017-09-09,21.3,4.0,2.0,2.0,650.0,112.0,1960.0,Eastern Metropolitan
Rosanna,11 Greville Rd,4,h,1800000,Fletchers,2017-09-09,8.9,4.0,2.0,2.0,635.0,276.0,1955.0,Eastern Metropolitan
Roxburgh Park,18 Colchester Cct,3,h,580500,YPA,2017-09-09,20.6,3.0,2.0,2.0,568.0,147.0,2003.0,Northern Metropolitan
Sandringham,50 Bamfield St,4,h,2700000,hockingstuart,2017-09-09,15.2,4.0,2.0,1.0,722.0,318.0,1890.0,Southern Metropolitan
Sandringham,121 Sandringham Rd,5,h,2290000,Marshall,2017-09-09,15.2,5.0,3.0,2.0,553.0,273.0,1925.0,Southern Metropolitan
Sandringham,1 Victory St,3,h,1725000,Buxton,2017-09-09,15.2,3.0,1.0,2.0,493.0,117.0,1915.0,Southern Metropolitan
Seaford,6 Manyung Ct,3,h,770000,hockingstuart,2017-09-09,35.4,3.0,1.0,1.0,591.0,130.0,1963.0,South-Eastern Metropolitan
South Melbourne,206 Montague St,2,h,1355000,Marshall,2017-09-09,1.9,2.0,1.0,0.0,109.0,78.0,1900.0,Southern Metropolitan
South Morang,14 The Avenue,3,h,540000,The,2017-09-09,20.5,3.0,2.0,2.0,362.0,152.0,2005.0,Northern Metropolitan
South Yarra,2 Hopetoun Gr,3,h,1360000,Jellis,2017-09-09,2.7,3.0,1.0,0.0,250.0,98.0,1900.0,Southern Metropolitan
Sunbury,3 Kemp Pl,3,h,388000,L,2017-09-09,31.7,3.0,1.0,0.0,650.0,114.0,0.0,Western Metropolitan
Sunshine North,32 Cumberland St,3,h,770000,Douglas,2017-09-09,10.5,3.0,1.0,2.0,608.0,130.0,1960.0,Western Metropolitan
Surrey Hills,57 Guildford Rd,5,h,3625000,Marshall,2017-09-09,10.2,5.0,3.0,2.0,1011.0,327.0,1910.0,Southern Metropolitan
Templestowe Lower,34 Marcus Rd,4,h,1585000,Barry,2017-09-09,12.4,4.0,4.0,2.0,386.0,147.0,1965.0,Eastern Metropolitan
Wantirna,1 Newlands Ct,4,h,925000,Ray,2017-09-09,14.7,4.0,3.0,4.0,534.0,176.0,1975.0,Eastern Metropolitan
Waterways,22 Broadwater Dr,4,h,1232000,Ray,2017-09-09,21.5,4.0,2.0,2.0,620.0,244.0,2004.0,South-Eastern Metropolitan
Werribee,1 Scott St,4,h,621000,hockingstuart,2017-09-09,14.7,4.0,2.0,2.0,556.0,177.0,2001.0,Western Metropolitan
Wollert,18 Wigan Cl,4,h,730000,hockingstuart,2017-09-09,25.5,4.0,2.0,2.0,400.0,248.0,2012.0,Northern Metropolitan
Yarraville,279 Hyde St,4,h,800000,Village,2017-09-09,6.3,4.0,2.0,2.0,277.0,142.0,1950.0,Western Metropolitan
Yarraville,96 Pentland Pde,3,h,1100000,hockingstuart,2017-09-09,6.3,3.0,1.0,0.0,221.0,137.0,1948.0,Western Metropolitan
Aberfeldie,13 Valencia St,4,h,1650000,Barry,2017-09-16,7.5,4.0,2.0,1.0,484.0,186.0,1950.0,Western Metropolitan
Albert Park,121 Richardson St,3,h,1960000,hockingstuart,2017-09-16,3.0,3.0,2.0,0.0,152.0,161.0,1900.0,Southern Metropolitan
Ashburton,69 Gloucester Rd,3,h,1555000,Jellis,2017-09-16,10.2,3.0,1.0,4.0,649.0,101.0,1950.0,Southern Metropolitan
Balwyn,23 Nungerner St,3,h,2730000,Jellis,2017-09-16,7.9,3.0,2.0,2.0,679.0,203.0,1940.0,Southern Metropolitan
Beaumaris,19 Bolton St,5,h,3778000,Buxton,2017-09-16,17.3,5.0,4.0,4.0,1254.0,465.0,1980.0,Southern Metropolitan
Bentleigh,4 Clairmont Av,4,h,2210000,Jellis,2017-09-16,11.4,4.0,3.0,2.0,557.0,233.0,1940.0,Southern Metropolitan
Bentleigh East,21 Yaralla Rd,3,h,1070000,Jellis,2017-09-16,13.8,3.0,1.0,3.0,585.0,105.0,1960.0,Southern Metropolitan
Blackburn,2 Furness St,5,h,1900000,Jellis,2017-09-16,13.4,5.0,3.0,2.0,1003.0,270.0,1960.0,Eastern Metropolitan
Blackburn,27 Gerald St,4,h,1850000,Noel,2017-09-16,13.4,4.0,2.0,2.0,628.0,287.0,2012.0,Eastern Metropolitan
Blackburn South,152 Middleborough Rd,4,h,1100000,Ray,2017-09-16,13.4,4.0,3.0,2.0,592.0,168.0,2017.0,Eastern Metropolitan
